Date,Open,High,Low,Close,Adj Close,Volume
2018-07-16,137.630005,137.940002,135.419998,136.270004,135.652710,3726400
2018-07-17,134.729996,138.110001,134.369995,138.000000,137.374863,2704800
2018-07-18,137.800003,139.490005,137.380005,139.210007,138.579391,2397700
2018-07-19,138.369995,141.300003,138.149994,140.300003,139.664444,2303400
2018-07-20,138.160004,139.190002,136.600006,137.169998,136.548630,2832100
2018-07-23,136.500000,136.820007,135.289993,135.529999,134.916061,2789900
2018-07-24,136.869995,141.990005,135.330002,139.839996,139.206528,5146300
2018-07-25,139.580002,142.470001,136.149994,141.320007,140.679840,4371300
2018-07-26,141.949997,144.210007,141.320007,142.729996,142.083435,3585300
2018-07-27,143.850006,143.850006,139.639999,140.800003,140.162186,2321400
2018-07-30,141.690002,142.619995,137.850006,138.199997,137.573959,2994500
2018-07-31,140.139999,145.750000,140.000000,144.789993,144.134094,4856500
2018-08-01,143.600006,144.960007,141.220001,141.910004,141.267151,2198500
2018-08-02,140.899994,143.979996,140.350006,142.089996,141.446335,1343200
2018-08-03,142.149994,144.000000,142.009995,143.360001,142.710587,1873700
2018-08-06,142.940002,144.860001,142.779999,143.929993,143.278000,1472900
2018-08-07,144.509995,147.380005,144.509995,146.119995,145.458084,1549900
2018-08-08,145.929993,146.320007,144.169998,144.809998,144.154022,2329000
2018-08-09,143.550003,143.960007,138.649994,139.830002,139.196579,3755300
2018-08-10,139.000000,139.320007,135.869995,137.050003,136.429169,2413100
2018-08-13,137.000000,137.330002,135.610001,136.910004,136.289810,2141000
2018-08-14,137.589996,139.630005,137.479996,138.649994,138.021912,2808800
2018-08-15,137.259995,137.419998,132.830002,135.699997,135.085281,2563100
2018-08-16,137.440002,138.119995,136.360001,137.350006,136.727814,2996000
2018-08-17,134.179993,142.389999,132.320007,140.589996,139.953125,8811200
2018-08-20,141.610001,142.169998,139.740005,140.529999,139.893402,3509600
2018-08-21,140.729996,144.389999,140.699997,143.830002,143.178452,1945200
2018-08-22,143.750000,144.210007,142.570007,142.610001,141.963989,1277900
2018-08-23,142.210007,142.309998,139.899994,141.179993,140.540451,1414700
2018-08-24,141.820007,144.850006,141.279999,144.759995,144.104233,1945400
2018-08-27,145.259995,147.279999,145.259995,146.199997,145.537720,1902500
2018-08-28,147.139999,148.500000,145.770004,146.500000,145.836365,1535200
2018-08-29,146.860001,146.990005,145.669998,145.990005,145.328674,1687800
2018-08-30,145.630005,146.160004,142.919998,143.320007,142.670776,1491800
2018-08-31,142.630005,144.160004,142.190002,143.800003,143.148590,1181300
2018-09-04,143.369995,143.679993,140.990005,141.699997,141.058105,1698900
2018-09-05,141.029999,145.089996,141.029999,144.880005,144.223709,2232100
2018-09-06,144.990005,146.149994,144.160004,145.100006,144.442703,1446700
2018-09-07,145.100006,148.350006,144.020004,147.630005,146.961243,3136300
2018-09-10,148.500000,150.649994,148.000000,148.610001,147.936798,1872100
2018-09-11,147.500000,149.669998,146.880005,148.600006,147.926849,1152200
2018-09-12,148.460007,149.899994,146.570007,147.779999,147.110565,1949800
2018-09-13,148.839996,150.160004,148.350006,148.869995,148.195618,1502100
2018-09-14,148.899994,150.050003,146.850006,147.759995,147.090652,2002200
2018-09-17,148.279999,150.440002,148.050003,149.039993,148.364853,2131000
2018-09-18,149.490005,150.869995,147.889999,149.039993,148.364853,1529700
2018-09-19,149.339996,153.750000,149.300003,152.389999,151.699677,2373000
2018-09-20,154.240005,156.770004,153.220001,154.070007,153.372070,2762200
2018-09-21,154.369995,155.070007,152.660004,152.809998,152.117783,2514000
2018-09-24,152.089996,152.350006,149.699997,151.550003,150.863495,1713500
2018-09-25,151.699997,152.360001,150.160004,151.289993,150.604660,1400000
2018-09-26,151.029999,153.440002,150.740005,152.320007,151.630005,1784900
2018-09-27,152.399994,154.000000,151.000000,151.220001,151.220001,1494500
2018-09-28,150.550003,152.160004,150.039993,150.330002,150.330002,1737000
2018-10-01,151.720001,152.470001,150.179993,150.860001,150.860001,2670300
2018-10-02,151.130005,154.960007,150.399994,154.820007,154.820007,2149200
2018-10-03,155.649994,158.899994,155.119995,158.210007,158.210007,2973700
2018-10-04,157.949997,159.300003,155.690002,158.309998,158.309998,3882500
2018-10-05,158.500000,158.699997,154.729996,156.399994,156.399994,1948300
2018-10-08,153.809998,155.410004,152.070007,153.820007,153.820007,2863700
2018-10-09,152.960007,153.729996,150.110001,150.449997,150.449997,2107400
2018-10-10,150.000000,150.710007,146.559998,147.460007,147.460007,2861400
2018-10-11,146.779999,151.000000,145.500000,146.470001,146.470001,3309500
2018-10-12,149.089996,150.000000,145.850006,148.419998,148.419998,1881000
2018-10-15,148.050003,150.110001,147.559998,148.449997,148.449997,1678300
2018-10-16,149.979996,152.320007,148.210007,151.960007,151.960007,2124500
2018-10-17,151.119995,152.479996,149.429993,151.639999,151.639999,1516000
2018-10-18,150.479996,151.059998,145.710007,147.199997,147.199997,2491800
2018-10-19,147.520004,149.000000,145.369995,145.910004,145.910004,1901500
2018-10-22,146.850006,146.949997,144.330002,145.440002,145.440002,1702300
2018-10-23,139.619995,141.309998,136.669998,139.630005,139.630005,5166900
2018-10-24,139.649994,140.360001,133.559998,133.889999,133.889999,3731500
2018-10-25,135.630005,138.309998,134.330002,136.779999,136.779999,1854400
2018-10-26,134.500000,135.309998,131.600006,133.000000,133.000000,4771000
2018-10-29,135.399994,135.789993,128.320007,130.559998,130.559998,3274800
2018-10-30,130.500000,132.960007,129.289993,132.759995,132.759995,2347600
2018-10-31,134.619995,137.039993,134.619995,135.440002,135.440002,2018200
2018-11-01,136.210007,141.139999,135.600006,140.649994,140.649994,2954000
2018-11-02,142.529999,143.970001,141.169998,141.720001,141.720001,2938000
2018-11-05,142.119995,143.520004,141.869995,142.649994,142.649994,1576800
2018-11-06,142.429993,145.509995,142.089996,145.470001,145.470001,1729500
2018-11-07,146.559998,149.779999,145.759995,148.429993,148.429993,2161700
2018-11-08,147.779999,148.179993,145.039993,146.669998,146.669998,1899400
2018-11-09,145.539993,145.679993,143.039993,144.809998,144.809998,2581600
2018-11-12,145.000000,145.940002,143.550003,144.570007,144.570007,1562800
2018-11-13,145.199997,150.070007,145.039993,147.229996,147.229996,3540500
2018-11-14,148.389999,150.240005,145.160004,147.220001,147.220001,1824100
2018-11-15,142.610001,147.750000,142.500000,146.699997,146.699997,3015400
2018-11-16,145.720001,148.229996,145.210007,147.869995,147.869995,2327300
2018-11-19,147.279999,148.169998,142.100006,142.570007,142.570007,2912400
2018-11-20,140.470001,140.470001,135.869995,138.520004,138.520004,3701400
2018-11-21,136.559998,146.479996,136.559998,141.880005,141.880005,4987600
2018-11-23,139.759995,143.440002,139.740005,142.839996,142.839996,1192500
2018-11-26,144.979996,149.149994,144.360001,148.919998,148.919998,4356500
